run,gen,filename,alpha,mu,vol
1,9,502_515_101000,901.837175,19.202000,1185.367487
1,9,388_961_101100,1843.126924,19.822000,2223.971152
1,9,1082_454_110001,528.626588,5.047000,671.373863
1,9,429_748_101000,1096.148918,4.761000,1468.741223
1,10,520_515_101100,901.696439,68.426000,1079.801960
1,10,520_515_101000,788.460653,58.691000,957.718982
1,10,110_515_101100,1067.787320,65.719000,1235.436038
1,10,520_748_110000,655.294456,52.365000,836.455462
1,10,520_515_110001,901.676815,59.055000,1079.803812
1,10,110_515_101000,1009.406451,59.836000,1165.074549
1,10,520_748_110100,701.064128,51.573000,898.328943
1,10,520_454_110100,544.251108,44.748000,692.774995
1,10,520_515_111001,1015.108086,57.390000,1202.183770
1,10,990_515_101000,926.348801,54.646000,1109.857644
1,10,119_748_101100,674.318343,47.196000,855.210447
1,10,990_515_111001,1084.579434,57.362000,1278.054601
1,10,520_748_111001,747.299180,48.431000,960.026375
1,10,119_748_111001,729.739187,46.555000,931.123804
1,10,520_961_101100,654.139864,43.473000,816.262251
1,10,119_515_101000,752.677357,44.911000,900.538722
1,10,947_748_101000,868.099701,46.232000,998.080265
1,10,520_870_110100,939.777751,47.695000,1111.930874
1,10,520_748_101100,700.912376,42.849000,898.594115
1,10,990_748_111001,816.627448,45.949000,1035.854524
1,10,520_748_110001,700.996721,42.779000,898.205681
1,10,520_748_101000,654.878169,40.166000,836.885282
1,10,990_748_101100,804.484643,43.994000,1012.259604
1,10,520_961_101000,623.691198,35.649000,781.890084
1,10,119_515_101100,875.072856,35.804000,1036.775636
1,10,110_748_101000,875.434348,34.340000,1044.304275
1,10,119_1220_111001,605.660606,25.872000,750.982037
1,10,119_563_101100,1562.852786,41.065000,1980.363888
1,10,110_115_111001,828.982709,27.769000,1014.713911
1,10,990_167_110000,797.843885,22.276000,974.975463
1,10,520_714_110001,664.778409,18.817000,761.122096
1,10,990_515_010101,1005.386853,22.742000,1193.794489
1,11,520_515_101100,901.696439,68.426000,1079.801960
1,11,520_515_101000,788.460653,58.691000,957.718982
1,11,110_515_101100,1067.787320,65.719000,1235.436038
1,11,520_748_110000,655.294456,52.365000,836.455462
1,11,520_515_110001,901.676815,59.055000,1079.803812
1,11,990_515_111010,1084.601392,62.981000,1277.846388
1,11,110_515_101000,1009.406451,59.836000,1165.074549
