run,gen,filename,alpha,mu,vol
1,6,1102_1187_011010,914.243684,10.868000,1066.349617
1,6,1022_751_001110,510.000100,7.780000,595.329915
1,6,1022_751_011010,509.788655,11.931000,595.192869
1,6,362_16_000001,883.286706,15.993000,1033.058027
1,6,776_569_000001,816.401127,13.627000,954.981047
1,6,5_751_011010,519.995471,6.113000,611.462228
1,6,1102_16_011010,972.000877,12.709000,1151.823884
1,6,362_16_001110,855.751344,19.144000,1031.003292
1,6,1062_569_000100,1001.791326,11.359000,1229.961132
1,6,768_16_000001,869.110503,12.050000,1165.963029
1,7,1102_426_000001,1083.789609,4.136000,1218.208530
1,7,1102_300_000001,1069.320960,13.368000,1209.818236
1,7,1102_751_000001,1022.505614,15.154000,1159.944006
1,7,1102_444_000001,1027.643453,9.112000,1170.016833
1,7,1102_1187_000001,1057.764128,13.474000,1206.188663
1,7,1102_757_000001,1041.341219,23.535000,1189.986525
1,7,158_751_000100,583.551621,6.246000,667.026555
1,7,924_751_000001,852.590865,19.243000,975.917217
1,7,1102_1120_101000,921.621323,18.675000,1054.924302
1,7,1102_1120_100100,921.595178,16.969000,1054.915800
1,7,924_751_010000,852.742433,16.517000,976.121558
1,7,1102_1193_000001,1035.360429,17.849000,1185.729373
1,7,924_569_000001,926.368582,15.322000,1060.927374
1,7,1102_1193_010000,1035.169010,14.853000,1185.882304
1,7,1102_569_100110,1029.899630,10.487000,1183.357545
1,7,924_444_010000,857.935858,15.942000,986.105879
1,7,924_569_101000,927.105605,10.325000,1067.227291
1,7,1102_1187_010100,986.081143,8.998000,1136.185405
1,7,1102_58_000100,1156.517116,8.954000,1335.815974
1,7,1022_751_000100,524.067014,7.234000,605.677917
1,7,1022_751_010000,524.092835,3.606000,605.693351
1,7,1022_569_000100,597.629258,8.546000,690.760669
1,7,1022_569_010000,597.520003,8.927000,690.767272
1,7,1022_751_000001,523.743397,5.116000,605.535685
1,7,924_569_100110,927.494840,10.970000,1073.066411
1,7,1022_569_101000,664.054990,4.929000,771.093561
1,7,924_1187_010100,850.100778,18.459000,989.090633
1,7,158_1187_111101,683.037723,16.974000,827.969186
1,7,930_751_000001,1410.822913,14.446000,1711.192544
1,7,341_569_000001,762.260420,4.561000,961.877061
1,7,262_569_010000,644.178300,8.551000,816.520783
1,7,1123_751_010000,496.932935,9.510000,675.072140
1,8,1102_426_000001,1083.789609,4.136000,1218.208530
1,8,1102_300_000001,1069.320960,13.368000,1209.818236
1,8,924_426_000001,913.888846,14.825000,1034.208793
1,8,1102_41_010000,1080.895666,16.275000,1225.023088
1,8,1102_751_000001,1022.505614,15.154000,1159.944006
1,8,1102_440_000001,1083.480783,32.019000,1232.697286
1,8,1102_444_000001,1027.643453,9.112000,1170.016833
1,8,1102_751_100001,915.829042,14.591000,1044.157133
1,8,1102_1187_000001,1057.764128,13.474000,1206.188663
1,8,1102_569_101000,1063.154835,8.801000,1214.272290
