run,gen,filename,alpha,mu,vol
1,11,192_377_100011,952.372836,33.986000,1138.909340
1,11,192_742_100011,672.164588,28.871000,818.090868
1,11,681_924_000111,856.260040,28.701000,1010.311683
1,11,1201_377_000111,933.737284,29.995000,1102.743219
1,11,1201_258_100011,685.647147,24.483000,810.539563
1,11,317_924_011000,917.639963,27.309000,1101.577969
1,11,1189_377_000111,971.566132,27.856000,1170.534522
1,11,397_377_000111,1480.941496,28.364000,1766.072184
1,11,409_742_100011,679.120654,20.844000,834.117810
1,11,620_166_100100,764.114954,13.893000,901.224825
1,11,317_258_100011,738.459962,16.758000,904.767192
1,11,1189_166_000111,822.115639,10.844000,969.208438
1,11,509_166_000111,683.260418,7.219000,802.871509
1,11,1072_1069_010011,593.959650,11.548000,750.730914
1,12,507_258_000111,761.819364,79.749000,901.556521
1,12,507_258_000011,831.480939,76.181000,979.261634
1,12,192_258_000111,703.308359,62.388000,846.472447
1,12,507_258_010011,760.924561,57.555000,901.011871
1,12,397_258_000111,1232.117361,62.085000,1474.395274
1,12,317_377_111100,1007.370841,56.479000,1215.445295
1,12,192_258_001101,702.322787,46.127000,846.189862
1,12,507_1069_000111,840.546657,47.892000,990.863254
1,12,1201_258_000111,685.992539,42.907000,810.743900
1,12,1201_258_000011,729.662026,41.697000,858.015803
1,12,397_258_000011,1458.378778,57.592000,1742.805559
1,12,1201_258_010011,685.653117,34.739000,810.707008
1,12,1189_377_111100,997.876494,41.886000,1198.096294
1,12,507_258_100011,761.218438,35.363000,901.137277
1,12,507_166_010011,861.076929,35.146000,992.202089
1,12,507_1069_010011,840.451297,35.488000,990.564421
1,12,1201_258_011111,598.350095,30.931000,716.180776
1,12,681_166_111100,769.081578,32.876000,898.739777
1,12,467_258_010011,565.900022,27.390000,669.994693
1,12,192_258_100011,702.737255,30.724000,846.539706
1,12,507_377_111100,1023.899553,28.380000,1213.469911
1,12,507_258_100001,830.873109,18.791000,979.007858
1,12,507_910_000111,840.976564,17.098000,1016.584083
1,12,108_258_100011,542.486622,14.806000,664.366977
1,12,397_857_000111,1308.177403,12.988000,1592.718743
1,12,704_258_111100,560.709191,8.776000,687.960837
1,12,192_258_111101,603.338244,4.565000,727.899623
1,12,192_170_001101,897.094511,12.439000,1112.616344
1,12,982_1069_010011,715.390941,9.316000,879.473739
1,12,1190_166_010011,1079.083309,6.376000,1312.359836
1,12,1064_1069_010011,725.484975,6.927000,899.938510
1,12,317_556_111100,798.246134,11.352000,1013.013336
1,13,507_258_000111,761.819364,79.749000,901.556521
1,13,507_258_000011,831.480939,76.181000,979.261634
1,13,192_258_000111,703.308359,62.388000,846.472447
1,13,507_258_010011,760.924561,57.555000,901.011871
1,13,192_258_010011,702.201873,47.574000,846.465326
1,13,397_258_000111,1232.117361,62.085000,1474.395274
1,13,317_377_111100,1007.370841,56.479000,1215.445295
1,13,192_258_001101,702.322787,46.127000,846.189862
1,13,507_1069_000111,840.546657,47.892000,990.863254
1,13,1201_258_000111,685.992539,42.907000,810.743900
1,13,1201_258_000011,729.662026,41.697000,858.015803
1,13,397_258_000011,1458.378778,57.592000,1742.805559
1,13,1201_258_010011,685.653117,34.739000,810.707008
1,13,1189_377_111100,997.876494,41.886000,1198.096294
1,13,507_258_100011,761.218438,35.363000,901.137277
1,13,507_166_010011,861.076929,35.146000,992.202089
1,13,507_1069_010011,840.451297,35.488000,990.564421
1,13,38_258_000011,791.700057,35.438000,985.302590
1,13,1115_258_001101,511.331916,24.433000,615.729952
1,13,1189_377_100011,971.742374,30.750000,1170.669608
1,13,1004_377_010011,895.496312,30.874000,1102.620780
1,13,507_377_111100,1023.899553,28.380000,1213.469911
1,13,1201_1069_000111,763.767524,23.774000,899.606293
1,13,1201_258_001010,729.336626,22.790000,858.002061
1,13,1189_258_000011,780.228224,26.221000,948.553424
1,13,507_569_000111,941.440999,6.524000,1097.537461
1,13,60_258_000111,628.341587,17.710000,798.718285
1,13,942_166_000111,1782.007927,10.748000,2108.237554
1,13,507_258_100110,760.769576,5.741000,900.636202
1,13,150_1069_000111,678.663019,2.538000,799.358654
1,13,397_338_000011,1487.337095,8.027000,1779.804019
1,13,317_258_111100,677.264636,8.393000,826.194455
1,14,507_258_000111,761.819364,79.749000,901.556521
1,14,507_258_000011,831.480939,76.181000,979.261634
1,14,192_258_000111,703.308359,62.388000,846.472447
1,14,507_258_010011,760.924561,57.555000,901.011871
1,14,192_258_010011,702.201873,47.574000,846.465326
1,14,397_258_000111,1232.117361,62.085000,1474.395274
1,14,317_377_111100,1007.370841,56.479000,1215.445295
1,14,192_258_001101,702.322787,46.127000,846.189862
1,14,507_1069_000111,840.546657,47.892000,990.863254
1,14,1201_258_000111,685.992539,42.907000,810.743900
1,14,1201_258_000011,729.662026,41.697000,858.015803
1,14,397_258_000011,1458.378778,57.592000,1742.805559
1,14,507_166_000011,898.084447,42.663000,1040.166301
